"Generation","Allele","Count","Percentage"
"281","Allele_11",2,3.6363636363636362
"281","Allele_12",0,0.0
"281","Allele_13",0,0.0
"281","Allele_14",0,0.0
"281","Allele_15",0,0.0
"282","Allele_1",1,1.639344262295082
"282","Allele_2",10,16.393442622950822
"282","Allele_3",32,52.459016393442624
"282","Allele_4",0,0.0
"282","Allele_5",0,0.0
"282","Allele_6",5,8.196721311475411
"282","Allele_7",3,4.918032786885246
"282","Allele_8",1,1.639344262295082
"282","Allele_9",0,0.0
"282","Allele_10",0,0.0
"282","Allele_11",9,14.754098360655737
"282","Allele_12",0,0.0
"282","Allele_13",0,0.0
"282","Allele_14",0,0.0
"282","Allele_15",0,0.0
"283","Allele_1",3,5.555555555555555
"283","Allele_2",9,16.666666666666664
"283","Allele_3",31,57.407407407407405
"283","Allele_4",1,1.8518518518518516
"283","Allele_5",0,0.0
"283","Allele_6",4,7.4074074074074066
"283","Allele_7",2,3.7037037037037033
"283","Allele_8",1,1.8518518518518516
"283","Allele_9",0,0.0
"283","Allele_10",0,0.0
"283","Allele_11",3,5.555555555555555
"283","Allele_12",0,0.0
"283","Allele_13",0,0.0
"283","Allele_14",0,0.0
"283","Allele_15",0,0.0
"284","Allele_1",2,4.0
"284","Allele_2",7,14.000000000000002
"284","Allele_3",34,68.0
"284","Allele_4",1,2.0
"284","Allele_5",0,0.0
"284","Allele_6",1,2.0
"284","Allele_7",0,0.0
"284","Allele_8",0,0.0
"284","Allele_9",0,0.0
"284","Allele_10",0,0.0
"284","Allele_11",5,10.0
"284","Allele_12",0,0.0
"284","Allele_13",0,0.0
"284","Allele_14",0,0.0
"284","Allele_15",0,0.0
"285","Allele_1",4,6.896551724137931
"285","Allele_2",8,13.793103448275861
"285","Allele_3",36,62.06896551724138
"285","Allele_4",1,1.7241379310344827
"285","Allele_5",0,0.0
"285","Allele_6",4,6.896551724137931
"285","Allele_7",2,3.4482758620689653
"285","Allele_8",0,0.0
"285","Allele_9",0,0.0
"285","Allele_10",0,0.0
"285","Allele_11",2,3.4482758620689653
"285","Allele_12",0,0.0
"285","Allele_13",1,1.7241379310344827
"285","Allele_14",0,0.0
"285","Allele_15",0,0.0
"286","Allele_1",2,5.128205128205128
"286","Allele_2",6,15.384615384615385
"286","Allele_3",19,48.717948717948715
"286","Allele_4",0,0.0
"286","Allele_5",0,0.0
"286","Allele_6",3,7.6923076923076925
"286","Allele_7",3,7.6923076923076925
"286","Allele_8",0,0.0
"286","Allele_9",0,0.0
"286","Allele_10",0,0.0
"286","Allele_11",6,15.384615384615385
"286","Allele_12",0,0.0
"286","Allele_13",0,0.0
"286","Allele_14",0,0.0
"286","Allele_15",0,0.0
"287","Allele_1",1,2.4390243902439024
"287","Allele_2",3,7.3170731707317085
"287","Allele_3",32,78.04878048780488
"287","Allele_4",0,0.0
"287","Allele_5",0,0.0
"287","Allele_6",1,2.4390243902439024
"287","Allele_7",2,4.878048780487805
"287","Allele_8",0,0.0
"287","Allele_9",0,0.0
"287","Allele_10",0,0.0
"287","Allele_11",2,4.878048780487805
"287","Allele_12",0,0.0
"287","Allele_13",0,0.0
"287","Allele_14",0,0.0
"287","Allele_15",0,0.0
"288","Allele_1",3,9.090909090909092
"288","Allele_2",2,6.0606060606060606
"288","Allele_3",17,51.515151515151516
"288","Allele_4",1,3.0303030303030303
"288","Allele_5",0,0.0
"288","Allele_6",3,9.090909090909092
"288","Allele_7",3,9.090909090909092
"288","Allele_8",0,0.0
"288","Allele_9",0,0.0
"288","Allele_10",0,0.0
"288","Allele_11",3,9.090909090909092
"288","Allele_12",0,0.0
"288","Allele_13",1,3.0303030303030303
"288","Allele_14",0,0.0
"288","Allele_15",0,0.0
"289","Allele_1",4,11.11111111111111
"289","Allele_2",4,11.11111111111111
"289","Allele_3",19,52.77777777777778
"289","Allele_4",1,2.7777777777777777
"289","Allele_5",0,0.0
"289","Allele_6",1,2.7777777777777777
"289","Allele_7",3,8.333333333333332
"289","Allele_8",0,0.0
"289","Allele_9",0,0.0
"289","Allele_10",0,0.0
"289","Allele_11",4,11.11111111111111
"289","Allele_12",0,0.0
"289","Allele_13",0,0.0
"289","Allele_14",0,0.0
"289","Allele_15",0,0.0
"290","Allele_1",1,3.0303030303030303
"290","Allele_2",3,9.090909090909092
"290","Allele_3",21,63.63636363636363
"290","Allele_4",1,3.0303030303030303
"290","Allele_5",0,0.0
"290","Allele_6",5,15.151515151515152
"290","Allele_7",0,0.0
"290","Allele_8",0,0.0
"290","Allele_9",0,0.0
"290","Allele_10",0,0.0
"290","Allele_11",2,6.0606060606060606
"290","Allele_12",0,0.0
"290","Allele_13",0,0.0
"290","Allele_14",0,0.0
"290","Allele_15",0,0.0
"291","Allele_1",0,0.0
"291","Allele_2",4,13.793103448275861
"291","Allele_3",18,62.06896551724138
"291","Allele_4",2,6.896551724137931
"291","Allele_5",0,0.0
"291","Allele_6",2,6.896551724137931
"291","Allele_7",0,0.0
"291","Allele_8",0,0.0
"291","Allele_9",0,0.0
"291","Allele_10",0,0.0
"291","Allele_11",2,6.896551724137931
"291","Allele_12",0,0.0
"291","Allele_13",1,3.4482758620689653
"291","Allele_14",0,0.0
"291","Allele_15",0,0.0
"292","Allele_1",1,4.761904761904762
"292","Allele_2",1,4.761904761904762
"292","Allele_3",12,57.14285714285714
"292","Allele_4",1,4.761904761904762
"292","Allele_5",0,0.0
"292","Allele_6",1,4.761904761904762
"292","Allele_7",1,4.761904761904762
"292","Allele_8",0,0.0
"292","Allele_9",0,0.0
"292","Allele_10",0,0.0
"292","Allele_11",4,19.047619047619047
"292","Allele_12",0,0.0
"292","Allele_13",0,0.0
"292","Allele_14",0,0.0
"292","Allele_15",0,0.0
"293","Allele_1",0,0.0
"293","Allele_2",2,7.142857142857142
"293","Allele_3",21,75.0
"293","Allele_4",1,3.571428571428571
"293","Allele_5",0,0.0
"293","Allele_6",2,7.142857142857142
"293","Allele_7",0,0.0
"293","Allele_8",0,0.0
"293","Allele_9",0,0.0
"293","Allele_10",0,0.0
"293","Allele_11",2,7.142857142857142
"293","Allele_12",0,0.0
"293","Allele_13",0,0.0
"293","Allele_14",0,0.0
"293","Allele_15",0,0.0
"294","Allele_1",3,10.0
"294","Allele_2",1,3.3333333333333335
"294","Allele_3",17,56.666666666666664
"294","Allele_4",0,0.0
"294","Allele_5",0,0.0
"294","Allele_6",5,16.666666666666664
"294","Allele_7",1,3.3333333333333335
"294","Allele_8",0,0.0
"294","Allele_9",0,0.0
"294","Allele_10",0,0.0
"294","Allele_11",3,10.0
"294","Allele_12",0,0.0
"294","Allele_13",0,0.0
"294","Allele_14",0,0.0
"294","Allele_15",0,0.0
"295","Allele_1",2,8.695652173913043
"295","Allele_2",2,8.695652173913043
"295","Allele_3",14,60.86956521739131
"295","Allele_4",0,0.0
"295","Allele_5",0,0.0
"295","Allele_6",2,8.695652173913043
"295","Allele_7",1,4.3478260869565215
"295","Allele_8",0,0.0
"295","Allele_9",0,0.0
"295","Allele_10",0,0.0
"295","Allele_11",2,8.695652173913043
"295","Allele_12",0,0.0
"295","Allele_13",0,0.0
"295","Allele_14",0,0.0
"295","Allele_15",0,0.0
"296","Allele_1",1,3.4482758620689653
"296","Allele_2",4,13.793103448275861
"296","Allele_3",20,68.96551724137932
"296","Allele_4",0,0.0
"296","Allele_5",0,0.0
"296","Allele_6",2,6.896551724137931
"296","Allele_7",0,0.0
"296","Allele_8",0,0.0
"296","Allele_9",0,0.0
"296","Allele_10",0,0.0
"296","Allele_11",2,6.896551724137931
"296","Allele_12",0,0.0
"296","Allele_13",0,0.0
"296","Allele_14",0,0.0
"296","Allele_15",0,0.0
"297","Allele_1",0,0.0
"297","Allele_2",2,8.0
"297","Allele_3",17,68.0
"297","Allele_4",0,0.0
"297","Allele_5",0,0.0
"297","Allele_6",2,8.0
"297","Allele_7",0,0.0
"297","Allele_8",0,0.0
"297","Allele_9",0,0.0
"297","Allele_10",0,0.0
"297","Allele_11",4,16.0
"297","Allele_12",0,0.0
"297","Allele_13",0,0.0
"297","Allele_14",0,0.0
"297","Allele_15",0,0.0
"298","Allele_1",1,10.0
"298","Allele_2",2,20.0
"298","Allele_3",6,60.00000000000001
"298","Allele_4",0,0.0
"298","Allele_5",0,0.0
"298","Allele_6",0,0.0
"298","Allele_7",0,0.0
"298","Allele_8",0,0.0
"298","Allele_9",0,0.0
"298","Allele_10",0,0.0
"298","Allele_11",1,10.0
"298","Allele_12",0,0.0
"298","Allele_13",0,0.0
"298","Allele_14",0,0.0
"298","Allele_15",0,0.0
"299","Allele_1",1,6.25
"299","Allele_2",0,0.0
"299","Allele_3",14,87.5
"299","Allele_4",1,6.25
"299","Allele_5",0,0.0
"299","Allele_6",0,0.0
"299","Allele_7",0,0.0
"299","Allele_8",0,0.0
"299","Allele_9",0,0.0
"299","Allele_10",0,0.0
"299","Allele_11",0,0.0
"299","Allele_12",0,0.0
"299","Allele_13",0,0.0
"299","Allele_14",0,0.0
"299","Allele_15",0,0.0
"300","Allele_1",0,0.0
"300","Allele_2",3,13.043478260869565
"300","Allele_3",13,56.52173913043478
"300","Allele_4",0,0.0
"300","Allele_5",0,0.0
"300","Allele_6",3,13.043478260869565
"300","Allele_7",1,4.3478260869565215
"300","Allele_8",0,0.0
"300","Allele_9",0,0.0
"300","Allele_10",1,4.3478260869565215
"300","Allele_11",1,4.3478260869565215
"300","Allele_12",0,0.0
"300","Allele_13",1,4.3478260869565215
"300","Allele_14",0,0.0
"300","Allele_15",0,0.0
"301","Allele_1",2,5.128205128205128
"301","Allele_2",5,12.82051282051282
"301","Allele_3",29,74.35897435897436
"301","Allele_4",1,2.564102564102564
"301","Allele_5",0,0.0
"301","Allele_6",1,2.564102564102564
"301","Allele_7",0,0.0
"301","Allele_8",0,0.0
"301","Allele_9",0,0.0
"301","Allele_10",0,0.0
"301","Allele_11",0,0.0
"301","Allele_12",0,0.0
"301","Allele_13",1,2.564102564102564
"301","Allele_14",0,0.0
"301","Allele_15",0,0.0
